id,price
15035,535939.1666948999
15036,472938.7329102058
15037,1394693.180901974
15038,305156.65065583336
15039,324448.233828745
15040,304426.96629946824
15041,417785.7409669091
15042,700781.9149362049
15043,270072.8457015435
15044,363170.14237747533
15045,668480.189311663
15046,217644.30963084436
15047,518317.40331317834
15048,545075.0776511898
15049,843181.2139464152
15050,206404.57307109513
15051,414685.1340630802
15052,493377.80588588165
15053,1085157.2663149855
15054,408642.31002795603
15055,488906.6084003096
15056,566680.5311602443
15057,1054123.0047008654
15058,356641.7677938809
15059,436291.37549282244
15060,430492.83278032084
15061,357160.0421814474
15062,592915.5622887526
15063,273203.34402550245
15064,577239.9719225506
15065,826323.6769837496
15066,348577.9699001381
15067,612328.2211593707
15068,1125777.8783774097
15069,381641.6947472556
15070,524152.5088373757
15071,550147.1083760557
15072,531955.5159756731
15073,387795.3270017817
15074,359505.9707888256
15075,746456.9191296754
15076,1232956.7027395065
15077,428155.99866889394
15078,212692.49150937158
15079,849386.1575111753
15080,492669.5241382166
15081,503634.59729231865
15082,671890.9148300961
15083,283977.90319759963
15084,580788.8859320151
15085,962301.0226779609
15086,515119.83065382176
15087,304635.23906779016
15088,481546.46283426386
15089,212032.01064465882
15090,368242.92666318116
15091,279484.09825879324
15092,241671.563650889
15093,444730.19818910235
15094,282837.5783700105
15095,244819.65741246354
15096,549802.9770690748
15097,753199.4778428545
15098,455172.01114228833
15099,238649.6618863717
15100,452472.2936606313
15101,175022.4007698181
15102,476314.7670236627
15103,738606.1395112013
15104,498746.8137443949
15105,295269.537019874
15106,526429.5549958003
15107,478455.9573241196
15108,404919.3972206029
15109,301728.1025598283
15110,252116.9416198316
15111,549877.8360282382
15112,433236.04907076067
15113,398806.5945364045
15114,215052.5065726986
15115,410331.6853058345
15116,468538.0628164139
15117,304221.3567160228
15118,466423.2414592681
15119,630488.4318626712
15120,466362.4768545003
15121,239953.0276284644
15122,287081.3574241772
15123,707576.7444296986
15124,488529.30311635765
15125,548736.1987163989
15126,427651.1407405021
15127,875678.3624391938
15128,500613.16923046106
15129,237544.72636984248
15130,221547.3436434488
15131,245243.40174055923
15132,659862.2266048085
15133,1104907.1237984747
15134,603745.8137633234
15135,604065.3272820218
15136,247332.32046919648
15137,745850.4629442391
15138,305424.29850182025
15139,433019.4194978083
15140,625149.1448281578
15141,375734.38027383736
15142,445105.30486462504
15143,561028.0046301322
15144,610527.5525493423
15145,474781.70212569676
15146,545660.5438465524
15147,302336.36254443915
15148,248409.06315348874
15149,468339.60845402506
15150,417713.18415415817
15151,486131.02119192923
15152,310103.57005008945
15153,357892.43156110996
15154,877180.1347903614
15155,184250.1195022487
15156,409726.4662751904
15157,347886.90088323364
15158,345630.3466350025
15159,303143.93245239556
15160,512211.7978103359
15161,1110433.4803368722
15162,454774.7543262497
15163,401129.2316358468
15164,476875.68394841684
15165,647706.9024446036
15166,1091323.814496386
15167,560293.3614474084
15168,804909.6988204529
15169,786198.8485008867
15170,183196.58227500535
15171,496210.7989866847
15172,228198.94962604414
15173,638840.8694414179
15174,173776.47412197036
15175,215142.64409083792
15176,580769.8917004393
15177,305110.0895853025
15178,441799.91147960816
15179,922615.0522183998
15180,734193.9424130948
15181,304935.5838402416
15182,785168.3948332358
15183,292983.120876434
15184,435157.61861470464
15185,370575.59742505784
15186,1067474.5727328663
15187,411416.37298264663
15188,472036.5081397189
15189,349148.6332758795
15190,671566.8464792337
15191,243084.36168650514
15192,464377.6103856614
15193,520611.5994549483
15194,244386.0647800449
15195,295485.92278157274
15196,565344.1524282454
15197,561273.288915358
15198,461745.7768840782
15199,363102.62535616173
15200,261493.62048081835
15201,621005.443878436
15202,450061.703875555
15203,190349.7123804668
15204,202060.41437033843
15205,359523.09546203807
15206,1727874.1184736262
15207,439649.17057718936
15208,321912.417647781
15209,303434.9305725951
15210,324593.59408578527
15211,304304.42277632176
15212,711381.5979829596
15213,476409.7520910361
15214,312953.8335856081
15215,480990.704381323
15216,238689.31155272748
15217,231440.39951208772
15218,460637.6756487343
15219,355264.04013753164
15220,371150.45185673883
15221,711888.4838459543
15222,267083.22505899466
15223,471955.91555858636
15224,590582.8581576032
15225,438895.72266510065
15226,213264.1378999682
15227,557079.6825233428
15228,459335.7892518904
15229,627101.1799203136
15230,345570.7777584069
15231,241854.1449889427
15232,487352.7997733074
15233,541765.9926980863
15234,1422466.5152219953
15235,413374.28566055215
15236,392285.8582906243
15237,305415.2071470161
15238,562207.7666871609
15239,584358.776557207
15240,415299.10236556764
15241,356467.21232575556
15242,488790.86449063953
15243,307700.2983021515
15244,660522.236556291
15245,463310.9769749582
15246,580384.6924760788
15247,323638.8421314551
15248,616192.1805366795
15249,337320.64106489223
15250,1839625.2490714807
15251,371253.5310830374
15252,684814.7395347366
15253,413253.09243064723
15254,429656.9676214516
15255,326107.34283804736
15256,309661.23501253914
15257,352266.8922922864
15258,587704.7351698576
15259,215856.34619644072
15260,490493.4431722944
15261,270712.3915288254
15262,460675.93241463695
15263,355021.47435575386
15264,475040.79229035764
15265,869525.1174621972
15266,409326.62448832934
15267,437842.5187647391
15268,405677.0639290762
15269,509324.52077143133
15270,843332.7742434827
15271,901996.1727337982
15272,285869.76284457464
15273,261533.13356188004
15274,594857.45279635
15275,378718.14821200137
15276,541462.3829746965
15277,293987.8443238125
15278,1289343.6154522684
15279,278692.03937644593
15280,621119.3013516377
15281,1055147.6415655203
15282,403582.4895475956
15283,244605.00563010428
15284,1099099.3937280048
15285,939302.5948829369
15286,474706.9633012611
15287,654052.2363013847
15288,772523.5286469272
15289,715309.831962053
15290,406917.30374346924
15291,475092.2471561214
15292,473614.4791494729
15293,502996.8711049823
15294,803837.8785512724
15295,394298.3473748825
15296,207842.24756477826
15297,204204.95027136314
15298,849936.8028278078
15299,417775.9821821422
15300,280209.2360076814
15301,451070.9188397103
15302,182361.72021921308
15303,367669.2013883398
15304,763903.6902996998
15305,238170.3320334816
15306,496260.2132492647
15307,611140.4623486798
15308,531949.1023073804
15309,309351.103781795
15310,398141.5391726428
15311,600973.7804887386
15312,457788.6729836195
15313,1774854.163831656
15314,244562.44852260768
15315,1333702.5470065728
15316,356678.36855440587
15317,523080.68235124083
15318,516041.2541552872
15319,1063170.25686196
15320,580170.7459058118
15321,226067.69508985322
15322,706974.1815031556
15323,293356.228320209
15324,398911.14333593065
15325,343031.91462180886
15326,676212.5588999804
15327,290120.8024181274
15328,717774.0894701716
15329,469477.1800364593
15330,794474.9669415328
15331,426726.43052989605
15332,496632.76600505813
15333,456103.26355358586
15334,294971.76396268903
15335,524591.9564981118
15336,370443.8247716417
15337,206154.79037870848
15338,602989.0471437187
15339,321968.10665396956
15340,327172.3744163626
15341,323976.624002417
15342,209520.10322400008
15343,267393.144359455
15344,755997.8551650193
15345,188325.98201664173
15346,437036.1127670091
15347,443358.340713025
15348,1324340.4192854846
15349,283025.59097096836
15350,364686.41249114566
15351,415090.1592558616
15352,1455328.4938291786
15353,339694.98661917524
15354,299143.61312839604
15355,631110.2437249166
15356,735707.4374786313
15357,774819.6342025448
15358,919877.2974353321
15359,379615.93425987166
15360,523731.9386492302
15361,249733.96556262326
15362,503827.1202062971
15363,503069.5147312117
15364,512736.7840640684
15365,436388.210771295
15366,570003.8488372588
15367,442622.92727990553
15368,471733.58751432673
15369,454110.54626774986
15370,470953.53427294566
15371,320338.4470249667
15372,227620.3088763848
15373,332008.49368882866
15374,369257.9497814061
15375,906992.3098917565
15376,460497.5596162568
15377,469469.1512247024
15378,598595.9753041966
15379,314129.05850891327
15380,482947.43942198396
15381,766846.4063578446
15382,617501.7290080836
15383,641102.8990024358
15384,317662.4355273896
15385,1661727.220889079
15386,437768.7136096517
15387,600799.3139460415
15388,416886.7654170156
15389,353387.9392918761
15390,404677.5105672081
15391,267651.9819070346
15392,280543.83038999635
15393,350959.89733806025
15394,433668.99486637325
15395,244028.21759855168
15396,257612.86194869073
15397,545440.0455729888
15398,235946.56975751117
15399,554680.6781805598
15400,781149.4413669845
15401,424967.20094261575
15402,861492.6643730495
15403,266144.0624157086
15404,664659.0732005493
15405,361500.34165408317
15406,855101.0649179594
15407,349462.5489878024
15408,476576.6796564341
15409,675301.0589731341
15410,301342.4276186811
15411,491328.379585282
15412,301413.19462379516
15413,237323.4835603455
15414,289158.9478202914
15415,553099.5963157406
15416,1388669.0992012885
15417,451214.2342975585
15418,409423.7726783621
15419,452698.184222184
15420,557212.1218668491
15421,627204.4268885887
15422,818371.0741316237
15423,426188.7648376888
15424,467958.48425243597
15425,1514668.929643522
15426,333525.2535457377
15427,689886.5379413498
15428,615022.5745959968
15429,790488.1695657035
15430,438695.0301605155
15431,350248.70108399185
15432,219038.32315165878
15433,473198.74924234126
15434,347793.21820837
15435,758694.1165372266
15436,443380.62576664815
15437,1129438.4485249082
15438,568006.579846534
15439,557225.2707790966
15440,681457.6742783553
15441,674556.4418364917
15442,492299.4735944018
15443,391227.92947759293
15444,461800.5903459521
15445,463836.8754494294
15446,455027.22232006455
15447,361791.4972215931
15448,251893.5525350608
15449,218182.4927597953
15450,300220.4643704031
15451,516634.7653159752
15452,285854.06517301226
15453,547268.8433333279
15454,851203.8305378545
15455,1465873.5542575866
15456,437461.34129169607
15457,475389.9899947361
15458,327756.5797266979
15459,964283.6226821627
15460,584108.4891345843
15461,427279.00823616167
15462,541434.5739195902
15463,177772.88732195608
15464,272581.7479291817
15465,739139.2382419112
15466,186873.9014967145
15467,467649.7356861037
15468,368047.7863899304
15469,236391.78085098736
15470,514802.4542385394
15471,621244.3676614319
15472,333287.68592288304
15473,567371.6033567366
15474,657620.1611664492
15475,699705.2018318281
15476,590040.3731561532
15477,580160.8263980714
15478,355253.10625954706
15479,275865.60916308354
15480,342242.57423365203
15481,229999.29269748874
15482,1329413.4208699327
15483,276225.9788249558
15484,602484.4133215586
15485,231125.3316942826
15486,483164.1598990696
15487,467975.29989071796
15488,253179.86221266762
15489,308525.8628614284
15490,348879.0367644463
15491,272774.0601508376
15492,255795.73224658414
15493,327546.55466183845
15494,253950.60248542338
15495,333622.97276643646
15496,624377.200887144
15497,790021.7431497244
15498,532818.8505856533
15499,726041.3540528842
15500,219293.66714831704
15501,546733.9815153938
15502,346495.61334185477
15503,1008886.8833333837
15504,565533.965565152
15505,215238.82029159434
15506,474719.5828972016
15507,535155.7759042712
15508,526961.9222502277
15509,214620.20147816645
15510,450454.9974778999
15511,1339890.266124587
15512,203306.2030171742
15513,259820.22969225203
15514,458828.813610839
15515,1081585.0937481513
15516,367303.9415507445
15517,372922.4871280104
15518,451713.71305431373
15519,359151.279761686
15520,470349.3308631702
15521,475522.7404766389
15522,579592.0902691942
15523,691667.3366854966
15524,398200.4406617974
15525,605493.7690763732
15526,281549.3585349532
15527,1986782.1980412262
15528,303524.92506956257
15529,330563.32750573265
15530,276826.9741108006
15531,778568.4805494369
15532,354893.3813506185
15533,678977.1627298029
15534,735644.1209695949
15535,533506.2797127275
15536,444992.60740119603
