id,price
15035,533724.4527291566
15036,436735.7191795273
15037,1339286.8977294008
15038,311209.877076333
15039,313668.0837697583
15040,309739.11432567536
15041,423936.7508524285
15042,659165.9932231435
15043,267087.244580711
15044,331064.83021023707
15045,683778.2922680544
15046,225120.31258020533
15047,514070.6204593307
15048,534655.8441778902
15049,860612.6686021937
15050,211007.72458780097
15051,438827.2955119682
15052,475283.50580260355
15053,1025043.5954852343
15054,396593.7666842355
15055,492261.630271958
15056,580942.1874618041
15057,1030404.0760941359
15058,355512.1339172468
15059,451119.7143596106
15060,455605.5337611288
15061,377031.1513381087
15062,582689.3131980071
15063,279348.86192649807
15064,583639.4950374854
15065,786119.2918502659
15066,335030.6665411267
15067,615255.569093863
15068,1162361.6640301873
15069,388709.1605355742
15070,554506.8690959195
15071,559156.4694258634
15072,539151.3318841222
15073,381441.7456706441
15074,356092.37171352946
15075,739143.475386523
15076,1198379.5444732024
15077,427528.4059452163
15078,214464.0426739998
15079,834723.4416066665
15080,487644.0033622504
15081,475414.1778674287
15082,640128.0389454528
15083,300279.4220905574
15084,577623.3648240523
15085,914083.1984825958
15086,551147.0520280962
15087,298361.59764644335
15088,479274.52419921226
15089,220522.24389370432
15090,394348.96497093304
15091,284493.0523117526
15092,256179.26767893924
15093,456144.0889976293
15094,269519.3188753833
15095,251247.1144748093
15096,528425.0134681513
15097,695279.0533113844
15098,511060.58786633983
15099,233106.90673712475
15100,472439.07795481995
15101,175853.4406427375
15102,479710.5412852088
15103,740521.43398877
15104,489617.60855897266
15105,308208.9400352716
15106,495630.79019684426
15107,483694.90962552634
15108,410843.0106980008
15109,335169.7626119411
15110,255315.85953753022
15111,545217.1240755331
15112,342743.64133676316
15113,415310.85825612093
15114,224386.93963354002
15115,401676.749483302
15116,434155.8344712791
15117,310846.59104736627
15118,472804.5058393424
15119,614561.5370172326
15120,460219.3424141783
15121,244798.84852781869
15122,293053.68243168714
15123,696072.704297112
15124,497098.35787901405
15125,557561.6520306738
15126,415977.98309287225
15127,858836.7694348966
15128,495387.5423512257
15129,244009.45564713705
15130,226630.07810040086
15131,246261.9742182858
15132,655061.7646024051
15133,1106400.9599479595
15134,571880.5476028994
15135,637272.5219250086
15136,239936.96064983745
15137,765564.004100672
15138,287341.8489460244
15139,428158.9056273633
15140,630527.3347887499
15141,370634.34720292245
15142,421035.97321324074
15143,569960.328864161
15144,605343.8482301936
15145,483761.10903570795
15146,541749.0154772147
15147,296614.38933724334
15148,247951.0613589524
15149,476534.23810506234
15150,406106.6845289258
15151,477729.14414147695
15152,300815.05266950116
15153,369612.2117533809
15154,918908.7601329626
15155,185727.05848705844
15156,404633.1913070123
15157,353695.44845832896
15158,360039.14686644584
15159,305744.6724877171
15160,498014.27598108404
15161,1102376.8424339446
15162,471406.07495230914
15163,389646.2203423806
15164,487396.42470234114
15165,663032.6817715288
15166,1072570.2209183252
15167,580378.3196306115
15168,855364.0689363703
15169,778586.9859428987
15170,176788.41502895844
15171,489146.46279904695
15172,250741.21113828622
15173,637095.8427042646
15174,168084.4891609856
15175,217539.61924707692
15176,591286.7922511207
15177,299067.2381971677
15178,441693.1846300372
15179,923285.5176038982
15180,750689.3375825085
15181,312331.9950883866
15182,763474.7594578101
15183,304338.9905404252
15184,448855.5627404724
15185,349759.0851799431
15186,1024246.217882029
15187,417639.1357831394
15188,474387.3370946475
15189,360506.5927464869
15190,685421.1161504671
15191,251589.92892551018
15192,473394.8800004454
15193,527189.2724259819
15194,253789.8049308316
15195,286567.52203084395
15196,575346.4547177608
15197,567726.0779944053
15198,479349.6042798553
15199,359347.7673621368
15200,259171.4173274052
15201,681189.1418885124
15202,456714.2043797293
15203,193740.9334210855
15204,192077.54695223251
15205,360696.1660888825
15206,1755086.2136721893
15207,380688.1186381358
15208,306606.85399888933
15209,304121.82249718375
15210,326046.77047049947
15211,305144.09435472643
15212,709998.0313059947
15213,474246.77090373577
15214,314095.0947298688
15215,475102.233729238
15216,248816.910186186
15217,226079.98780928622
15218,452458.2893045069
15219,357427.3620413494
15220,343794.8191703224
15221,734204.9311632449
15222,259038.16728599474
15223,461392.25948238105
15224,550782.9206588503
15225,429585.310184647
15226,210908.1374630543
15227,568820.5428831617
15228,477779.37656850717
15229,631160.3899518698
15230,330209.20719095826
15231,246953.59247417626
15232,476981.7497831247
15233,528173.4781547941
15234,1341966.999506795
15235,434394.18232261157
15236,386323.3471949741
15237,303117.79018423066
15238,534859.2008809703
15239,594063.9968945518
15240,418497.0419781337
15241,348304.8055357968
15242,478435.1603259906
15243,309139.31322629785
15244,658833.0602534644
15245,469297.0466629865
15246,546956.6914425315
15247,318232.39299450687
15248,611158.1789345309
15249,351001.2010974358
15250,2017474.6059257004
15251,363130.315412529
15252,706011.2832234954
15253,409768.3088196815
15254,448181.9764916428
15255,333196.4403177951
15256,315714.93016332044
15257,341627.1708060605
15258,595773.7344636872
15259,219842.79075838203
15260,510958.61245613697
15261,266811.5304274528
15262,462254.62138235016
15263,344424.8226836121
15264,479998.15904352977
15265,794763.8799549424
15266,401617.1865532785
15267,430144.17705977126
15268,415969.1564230107
15269,499280.30314150895
15270,842698.5666379781
15271,884677.9156996927
15272,289894.48864362465
15273,269605.5035037092
15274,583742.8931934354
15275,389238.9776938641
15276,520689.4187457439
15277,288076.50583441195
15278,1279676.0403777766
15279,275197.66321526456
15280,619825.0817294456
15281,1005665.7075656356
15282,411290.1146838161
15283,238060.21305506586
15284,1168442.2008526982
15285,952413.0103547692
15286,458799.0625483341
15287,713631.5167736124
15288,765724.4603185925
