id,price
15035,530932.3686322512
15036,468340.3268156793
15037,1376317.2512916946
15038,307747.90513103065
15039,325286.1387700648
15040,307460.8939702994
15041,424189.27717270807
15042,683703.676568772
15043,266410.54544828326
15044,364317.51312318456
15045,680356.4933688863
15046,219495.40491926638
15047,513515.37263556226
15048,546608.9450494804
15049,888735.1170152485
15050,207431.1905584486
15051,411175.4839294022
15052,477231.58753959305
15053,1053507.598768906
15054,414665.3781273952
15055,479157.11565115734
15056,557244.8537189704
15057,1087755.0093159704
15058,356293.8750853409
15059,441388.97246506764
15060,436535.48373115854
15061,362748.3313449579
15062,598093.3287614878
15063,273315.9843953261
15064,582859.9990796664
15065,823139.7403763058
15066,343741.5729291371
15067,611847.6258987343
15068,1119454.0711860706
15069,382941.65777307394
15070,521439.0707232663
15071,561473.5381549009
15072,548526.5148496368
15073,389877.8638489461
15074,353480.6160730363
15075,757477.1444051112
15076,1186896.76881859
15077,427344.20329962845
15078,219428.89636716142
15079,836131.5393479565
15080,492168.2587816753
15081,502709.6203770651
15082,653073.897177205
15083,289166.45174790587
15084,575523.6369363812
15085,962835.9462785221
15086,557002.2924795648
15087,297890.98733262584
15088,466930.60613488604
15089,216913.28010235575
15090,356336.7692690643
15091,276826.73430336505
15092,243170.58721404424
15093,464326.2499884927
15094,278860.33029521286
15095,243340.93452442132
15096,549815.3248847361
15097,771825.297594152
15098,462603.7815360891
15099,237872.476848642
15100,453809.92374235473
15101,176001.4556873479
15102,471691.6991696969
15103,740869.8133858689
15104,490820.2044944815
15105,295894.57215477456
15106,517976.18690451613
15107,474132.72807238996
15108,397031.59211516177
15109,306815.6903468266
15110,249334.61434583523
15111,558697.5718429473
15112,398198.78438161314
15113,398180.2907655674
15114,214841.67380984742
15115,401854.98099554284
15116,458053.09846468415
15117,304666.4619939129
15118,469883.40932716837
15119,656994.0639695586
15120,476091.45339217444
15121,235677.69434482395
15122,287078.0491209931
15123,727735.1389363784
15124,489915.2564117532
15125,554165.5981793241
15126,426539.5657516416
15127,878175.4489050594
15128,509494.3226907767
15129,237038.73913769153
15130,226475.08949876842
15131,247238.45493394762
15132,655782.0894901359
15133,1106681.7428567156
15134,598648.9745799067
15135,613650.8425903539
15136,253528.30048751662
15137,735228.8933845072
15138,306713.40771252516
15139,439556.250975019
15140,629816.0194370213
15141,381295.7956352753
15142,427698.74649424845
15143,551469.4869710935
15144,598642.4583776989
15145,472070.32676420396
15146,544967.4616399445
15147,304324.98258167144
15148,251227.98555363988
15149,472778.67243053566
15150,410170.85657744756
15151,497352.04317116813
15152,312593.13246859115
15153,356327.70503153495
15154,854681.7325631868
15155,180861.70546177428
15156,411347.6096601313
15157,346938.7248250656
15158,343954.6421526687
15159,303971.17357740225
15160,513356.3849774868
15161,1124301.425451759
15162,461222.8618100218
15163,397952.63216828066
15164,488784.4849841365
15165,646753.9519124331
15166,1061391.4885376985
15167,572582.1155905357
15168,816643.3983933692
15169,810163.0978021757
15170,177244.0313279404
15171,508869.2910552501
15172,231064.65947135116
15173,645298.3685853812
15174,177262.49271254652
15175,217529.8464865053
15176,597422.9822586264
15177,303737.67961457523
15178,451926.70052234246
15179,910823.9954300962
15180,728775.750006867
15181,315442.69790686003
15182,763034.8710045915
15183,302330.9324275524
15184,436574.2469722926
15185,381019.4684284762
15186,1066564.257312604
15187,417013.42098129255
15188,469848.698951899
15189,361759.19249061047
15190,682046.0611190412
15191,243567.99365836175
15192,469575.97998637636
15193,516099.3774982402
15194,243589.11264352791
15195,293340.44700350915
15196,563278.6088903307
15197,560044.0926746293
15198,446280.8392897171
15199,371382.7576339749
15200,261516.29327387997
15201,643836.1623241282
15202,454445.84874453524
15203,194688.01313950916
15204,201728.94295767604
15205,352636.71146651893
