id,price
15035,483525.71984667995
15036,419342.5667954478
15037,1220910.2971708064
15038,277525.3508530298
15039,282492.1686623265
15040,274651.86126081255
15041,371680.39566288376
15042,610199.1187202488
15043,265701.6440451771
15044,308583.853321629
15045,621196.9721650498
15046,190121.07073454204
15047,470787.2650659365
15048,480794.10375454486
15049,776990.2645733533
15050,187375.05346509523
15051,378398.1688969228
15052,430327.0954384944
15053,775962.2616340972
15054,364312.7463309229
15055,375689.4266280366
15056,494210.9620607493
15057,765309.6588177052
15058,317753.3810360594
15059,384685.1860313823
15060,403471.2793514084
15061,314794.81448071456
15062,555054.86359479
15063,246632.1487170901
15064,486996.89522872586
15065,668071.7781807566
15066,305989.86000686005
15067,510884.41017120273
15068,851692.7873740398
15069,317945.14679868903
15070,445334.4918273887
15071,461981.9186085386
15072,449353.84688545455
15073,352244.844961532
15074,304458.16609843733
15075,660760.6540544912
15076,871655.2895278528
15077,375346.5212097574
15078,185065.34457716823
15079,796608.5520767518
15080,447501.89059135894
15081,416341.36339560675
15082,525667.74611027
15083,242725.81404383376
15084,476199.3697725538
15085,718012.5699873394
15086,460259.5192931002
15087,254105.07748909757
15088,390844.7962169652
15089,181001.80408338315
15090,314974.44118167786
15091,249489.03767323523
15092,210116.0626890992
15093,409428.3898555483
15094,236828.88966974802
15095,220596.48068286752
15096,438238.12170531036
15097,531113.7708632291
15098,425893.0939830983
15099,204931.97283819562
15100,431419.7695742829
15101,160709.72629362543
15102,440028.1630501889
15103,669470.4545006335
15104,438920.2480795826
15105,267057.93536638154
15106,455095.45420206635
15107,399518.88996014505
15108,341686.6581416959
15109,279977.9704858663
15110,226233.2267234128
15111,490833.74799844343
15112,381271.00395331875
15113,352720.8560983981
15114,201506.18080114856
15115,364066.58159710834
15116,378625.0766378998
15117,261683.8799998377
15118,405624.8474283461
15119,523431.86353399226
15120,394740.95328999794
15121,209438.48783038318
15122,254704.05125803425
15123,585859.4265406266
15124,439592.05800486257
15125,492049.5783013849
15126,344806.3522845196
15127,827284.9092997162
15128,423730.1119576899
15129,210143.29774715987
15130,193779.89440641753
15131,214224.4919985725
15132,591327.0829238251
15133,897703.4650023819
15134,477975.42485377274
15135,566189.6816273279
15136,223815.23268920765
15137,651835.714554522
15138,276793.5596830615
15139,385569.90568313136
15140,515537.6771180564
15141,338325.5930772356
15142,375065.37473242916
15143,500247.1444779327
15144,515355.36645942525
15145,393624.6169933304
15146,486623.87920588726
15147,267490.3225208944
15148,217506.944982732
15149,428876.8403054938
15150,388737.4986062062
15151,424095.388883962
15152,265070.8870333511
15153,316938.09297404106
15154,795548.1439755985
15155,160017.68344921296
15156,356097.19173044973
15157,299010.78483456484
15158,333721.82312441117
15159,267528.7209238613
15160,472560.37306752236
15161,973813.0890013168
15162,411467.5994259998
15163,355107.56018730754
15164,425216.8766762775
15165,616832.4426208457
15166,922292.1296156511
15167,513700.08045861305
15168,732512.7521257583
15169,698130.0247600467
15170,172661.65801776247
15171,449159.66538615816
15172,221286.98892427963
15173,557606.9214664075
15174,163284.04534671182
15175,184752.05424242752
15176,510900.43148937746
15177,267034.646244742
15178,398204.65177955135
15179,835280.0135858507
15180,597293.2178707914
15181,254815.31128688258
15182,690585.5163199027
15183,264993.2984520692
15184,387819.1111944529
15185,301947.3073746012
15186,789362.7736345974
15187,365290.7286455212
15188,420203.55563837837
15189,325495.83039362356
15190,626927.0929228701
15191,210798.8242882384
15192,430060.95882927196
15193,448842.91355871066
15194,214139.89590595843
15195,262475.0537906871
15196,480892.4943127944
15197,475327.227505699
15198,416709.635120425
15199,321305.07740848843
15200,232077.1840409347
15201,606965.4060300005
15202,387195.9089112477
15203,172594.8197904318
15204,183215.94443107158
15205,304488.05601961317
15206,1387201.2087837053
15207,347953.4125533567
15208,270586.25514390407
15209,286388.2604529691
15210,296393.83207395754
15211,296364.01666447194
15212,613250.4647620992
15213,425135.7581055466
15214,272861.63148541865
15215,411087.96048132476
15216,198443.37566931787
15217,215119.31559278944
15218,409206.2474139708
15219,322577.1830548653
15220,316352.9473086814
15221,669877.2437535586
15222,217996.91661018145
15223,399382.2376535678
15224,483264.21583568206
15225,401641.5541685825
15226,180129.17234287015
15227,514097.9688402274
15228,389394.4645328784
15229,560038.918952536
15230,321015.85130230593
15231,222296.42958465745
15232,400577.77332057426
15233,468686.93072219
15234,1028929.8787939607
15235,373674.7838606097
15236,353654.3707963174
15237,279932.2076895421
15238,497220.3083709338
15239,532715.0732921156
15240,368689.18400765257
15241,313258.6702258704
15242,422465.5173742363
15243,267562.49406583916
15244,600253.3579111143
15245,414266.2772113631
15246,438060.96582047094
15247,290927.2427066268
15248,502833.8713606556
15249,298483.65337036323
15250,1463339.912838679
15251,341952.9653013185
15252,584308.2259123705
15253,361756.05698551313
15254,395535.6261734803
15255,298411.8523373709
15256,276482.4789810992
15257,305310.38766591594
15258,515376.34274828737
15259,186943.8472371407
15260,427373.72452615644
15261,236957.12256171426
15262,399505.8332324538
15263,307555.20305529935
15264,418015.2999660754
15265,683331.3670566621
15266,363428.16447549604
15267,386891.099136376
15268,346900.90362396423
15269,440294.02205238433
15270,690311.9899688952
15271,690144.3350270357
15272,244349.19733940004
15273,225099.5140302149
15274,520708.23069166916
15275,369890.2669938961
15276,478920.11601867166
15277,246777.02602110946
15278,1015131.6085341601
15279,246026.21808064615
15280,515687.71771181823
15281,952753.170799718
15282,321002.0047972164
15283,212644.79933426724
15284,907377.5888104042
15285,792732.1862227538
15286,418612.94631780894
15287,557404.0586496245
15288,608379.7808545654
15289,599937.4343142074
15290,351798.74997139163
15291,413769.6905484258
15292,388738.39708619274
15293,428268.43050857726
15294,696517.5519994899
15295,329955.2647743652
15296,176136.51664588152
15297,176469.7368890183
15298,723001.9323246792
15299,368249.0484096732
15300,241696.74212090607
15301,401150.7370041099
15302,166851.462214383
15303,318934.2921172653
15304,648559.2687641694
15305,205027.394159934
15306,440122.5676712601
